"TOA5","CR3000_flume","CR3000","5362","CR3000.Std.29","CPU:CR3000Flume.CR3","53051","Table1"
"TIMESTAMP","RECORD","VWC_S2_2","Temp_S2_2","VWC_S2_1","Temp_S2_1","VWC_S3_8","Temp_S3_8","VWC_S3_7","Temp_S3_7","VW_S3_4_Avg","PA_uS_S3_4_Avg","VW_S3_5_Avg","PA_uS_S3_5_Avg","VW_S4_2_Avg","PA_uS_S4_2_Avg","VW_S4_3_Avg","PA_uS_S4_3_Avg","VW_S4_4_Avg","PA_uS_S4_4_Avg","VW_S4_5_Avg","PA_uS_S4_5_Avg","VW_S4_6_Avg","PA_uS_S4_6_Avg","VW_S4_7_Avg","PA_uS_S4_7_Avg","VW_S4_8_Avg","PA_uS_S4_8_Avg","VWC_S3_4","T_S3_4","VW_S3_6_Avg","PA_uS_S3_6_Avg"
"TS","RN","%","DegC","%","DegC","%","DegC","%","DegC","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","m^3/m^3","Deg C","","uSec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg"
"2017-08-22 14:00:20",1597,35.48,14.8,38.71,14.72,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.122,21.5,0.12,21.44,0.096,20.36,0.09,20.11,0.069,19.1,0.329,14.52,"NAN","NAN"
"2017-08-22 14:00:25",1598,35.54,14.8,38.76,14.77,37.98,14.59,37.35,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.122,21.52,0.121,21.46,0.096,20.37,0.091,20.14,0.069,19.13,0.329,14.55,"NAN","NAN"
"2017-08-22 14:00:30",1599,35.43,14.77,38.71,14.72,37.98,14.62,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.122,21.53,0.121,21.47,0.096,20.39,0.091,20.16,0.07,19.15,0.329,14.54,"NAN","NAN"
"2017-08-22 14:00:35",1600,35.48,14.8,38.71,14.77,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.39,0.123,21.54,0.121,21.48,0.096,20.4,0.092,20.19,0.07,19.18,0.329,14.54,"NAN","NAN"
"2017-08-22 14:00:40",1601,35.48,14.77,38.71,14.77,38.03,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.123,21.55,0.122,21.5,0.097,20.41,0.092,20.21,0.071,19.21,0.329,14.54,"NAN","NAN"
"2017-08-22 14:00:45",1602,35.54,14.8,38.65,14.77,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.123,21.55,0.122,21.5,0.097,20.42,0.093,20.23,0.071,19.23,0.329,14.54,"NAN","NAN"
"2017-08-22 14:00:50",1603,35.54,14.77,38.71,14.75,38.03,14.62,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.39,0.119,21.39,0.123,21.56,0.122,21.5,0.097,20.43,0.093,20.26,0.072,19.26,0.329,14.54,"NAN","NAN"
"2017-08-22 14:00:55",1604,35.31,14.8,38.71,14.72,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.39,0.123,21.57,0.122,21.51,0.097,20.44,0.094,20.28,0.072,19.28,0.329,14.54,"NAN","NAN"
"2017-08-22 14:01:00",1605,35.59,14.75,38.71,14.75,37.98,14.59,37.35,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.38,0.124,21.57,0.122,21.53,0.098,20.45,0.094,20.29,0.073,19.3,0.329,14.54,"NAN","NAN"
"2017-08-22 14:01:05",1606,35.31,14.77,38.65,14.75,37.98,14.59,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.39,0.119,21.38,0.124,21.58,0.123,21.53,0.098,20.46,0.094,20.3,0.073,19.32,0.329,14.54,"NAN","NAN"
"2017-08-22 14:01:10",1607,35.54,14.77,38.71,14.75,37.92,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.38,0.124,21.59,0.123,21.54,0.098,20.47,0.095,20.33,0.074,19.35,0.329,14.54,"NAN","NAN"
"2017-08-22 14:01:15",1608,35.48,14.77,38.71,14.8,37.92,14.59,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.39,0.124,21.59,0.123,21.55,0.098,20.48,0.095,20.34,0.074,19.37,0.329,14.54,"NAN","NAN"
"2017-08-22 14:01:20",1609,35.59,14.77,38.76,14.75,38.03,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.38,0.124,21.6,0.123,21.55,0.098,20.49,0.096,20.36,0.075,19.39,0.329,14.54,"NAN","NAN"
"2017-08-22 14:01:25",1610,35.48,14.77,38.71,14.77,38.03,14.59,37.35,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.124,21.61,0.123,21.55,0.099,20.49,0.096,20.37,0.075,19.41,0.329,14.53,"NAN","NAN"
"2017-08-22 14:01:30",1611,35.43,14.77,38.71,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.38,0.125,21.61,0.123,21.55,0.099,20.5,0.096,20.39,0.076,19.43,0.329,14.54,"NAN","NAN"
"2017-08-22 14:01:35",1612,35.43,14.77,38.76,14.75,37.92,14.62,37.35,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.125,21.62,0.123,21.56,0.099,20.51,0.096,20.39,0.076,19.45,0.329,14.53,"NAN","NAN"
"2017-08-22 14:01:40",1613,35.48,14.8,38.76,14.72,37.98,14.57,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.125,21.62,0.123,21.56,0.099,20.51,0.097,20.41,0.076,19.46,0.329,14.55,"NAN","NAN"
"2017-08-22 14:01:45",1614,35.59,14.77,38.65,14.75,37.98,14.59,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.39,0.119,21.38,0.125,21.63,0.123,21.56,0.099,20.52,0.097,20.41,0.077,19.48,0.329,14.53,"NAN","NAN"
"2017-08-22 14:01:50",1615,35.48,14.8,38.71,14.75,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.39,0.125,21.62,0.123,21.57,0.1,20.53,0.097,20.43,0.077,19.5,0.329,14.53,"NAN","NAN"
"2017-08-22 14:01:55",1616,35.54,14.77,38.71,14.75,37.98,14.59,37.35,14.8,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.125,21.63,0.123,21.57,0.099,20.53,0.098,20.45,0.077,19.52,0.329,14.54,"NAN","NAN"
"2017-08-22 14:02:00",1617,35.54,14.77,38.65,14.75,37.92,14.59,37.35,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.125,21.63,0.123,21.56,0.1,20.54,0.098,20.47,0.078,19.54,0.329,14.54,"NAN","NAN"
"2017-08-22 14:02:05",1618,35.48,14.77,38.71,14.7,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.39,0.125,21.64,0.123,21.56,0.1,20.55,0.098,20.48,0.078,19.56,0.329,14.54,"NAN","NAN"
"2017-08-22 14:02:10",1619,35.48,14.77,38.65,14.75,38.08,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.125,21.65,0.123,21.57,0.1,20.56,0.098,20.49,0.079,19.58,0.329,14.54,"NAN","NAN"
"2017-08-22 14:02:15",1620,35.59,14.77,38.71,14.75,37.92,14.59,37.35,14.77,0.133,21.98,0.133,21.97,0.119,21.39,0.119,21.38,0.125,21.65,0.124,21.57,0.1,20.57,0.099,20.49,0.079,19.6,0.329,14.53,"NAN","NAN"
"2017-08-22 14:02:20",1621,35.48,14.8,38.76,14.77,37.98,14.57,37.18,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.65,0.124,21.58,0.1,20.57,0.099,20.51,0.08,19.62,0.329,14.51,"NAN","NAN"
"2017-08-22 14:02:25",1622,35.48,14.8,38.76,14.75,37.98,14.59,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.39,0.119,21.38,0.126,21.66,0.124,21.58,0.101,20.58,0.099,20.52,0.08,19.64,0.329,14.54,"NAN","NAN"
"2017-08-22 14:02:30",1623,35.43,14.77,38.71,14.72,37.92,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.126,21.65,0.124,21.58,0.101,20.58,0.099,20.53,0.08,19.65,0.329,14.55,"NAN","NAN"
"2017-08-22 14:02:35",1624,35.54,14.8,38.71,14.75,37.92,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.39,0.126,21.66,0.124,21.59,0.101,20.59,0.1,20.56,0.081,19.67,0.329,14.55,"NAN","NAN"
"2017-08-22 14:02:40",1625,35.54,14.77,38.71,14.77,37.92,14.57,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.39,0.119,21.38,0.126,21.66,0.124,21.59,0.101,20.6,0.1,20.56,0.081,19.69,0.329,14.55,"NAN","NAN"
"2017-08-22 14:02:45",1626,35.54,14.8,38.71,14.72,37.98,14.57,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.66,0.124,21.59,0.101,20.61,0.1,20.58,0.081,19.7,0.329,14.54,"NAN","NAN"
"2017-08-22 14:02:50",1627,35.48,14.8,38.54,14.75,37.92,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.66,0.124,21.6,0.101,20.62,0.101,20.58,0.082,19.72,0.329,14.54,"NAN","NAN"
"2017-08-22 14:02:55",1628,35.48,14.77,38.76,14.77,37.92,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.67,0.124,21.59,0.101,20.62,0.101,20.6,0.082,19.73,0.329,14.52,"NAN","NAN"
"2017-08-22 14:03:00",1629,35.43,14.77,38.71,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.67,0.124,21.6,0.101,20.62,0.101,20.6,0.082,19.74,0.329,14.53,"NAN","NAN"
"2017-08-22 14:03:05",1630,35.43,14.8,38.71,14.75,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.67,0.124,21.6,0.102,20.63,0.101,20.61,0.082,19.76,0.329,14.53,"NAN","NAN"
"2017-08-22 14:03:10",1631,35.43,14.77,38.65,14.75,37.92,14.59,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.67,0.124,21.6,0.102,20.64,0.101,20.62,0.083,19.77,0.329,14.54,"NAN","NAN"
"2017-08-22 14:03:15",1632,35.48,14.77,38.71,14.77,37.98,14.57,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.67,0.124,21.61,0.102,20.64,0.101,20.62,0.083,19.78,0.329,14.54,"NAN","NAN"
"2017-08-22 14:03:20",1633,35.43,14.8,38.71,14.75,38.03,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.67,0.124,21.61,0.102,20.64,0.102,20.64,0.083,19.8,0.329,14.54,"NAN","NAN"
"2017-08-22 14:03:25",1634,35.48,14.8,38.71,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.68,0.124,21.61,0.102,20.66,0.102,20.64,0.084,19.82,0.329,14.52,"NAN","NAN"
"2017-08-22 14:03:30",1635,35.54,14.8,38.76,14.77,37.92,14.59,37.3,14.8,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.124,21.61,0.102,20.66,0.102,20.64,0.084,19.82,0.329,14.55,"NAN","NAN"
"2017-08-22 14:03:35",1636,35.48,14.8,38.76,14.75,37.98,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.124,21.61,0.103,20.67,0.102,20.66,0.084,19.84,0.329,14.53,"NAN","NAN"
"2017-08-22 14:03:40",1637,35.48,14.8,38.71,14.75,37.98,14.59,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.124,21.61,0.103,20.67,0.102,20.66,0.084,19.84,0.329,14.52,"NAN","NAN"
"2017-08-22 14:03:45",1638,35.48,14.77,38.71,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.125,21.61,0.103,20.67,0.102,20.66,0.085,19.86,0.329,14.52,"NAN","NAN"
"2017-08-22 14:03:50",1639,35.48,14.77,38.65,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.125,21.61,0.103,20.68,0.102,20.66,0.085,19.87,0.329,14.53,"NAN","NAN"
"2017-08-22 14:03:55",1640,35.43,14.8,38.71,14.72,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.125,21.61,0.103,20.68,0.103,20.67,0.085,19.88,0.329,14.53,"NAN","NAN"
"2017-08-22 14:04:00",1641,35.48,14.77,38.71,14.72,37.98,14.57,37.35,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.125,21.61,0.103,20.68,0.103,20.7,0.085,19.88,0.329,14.54,"NAN","NAN"
"2017-08-22 14:04:05",1642,35.48,14.77,38.71,14.7,37.92,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.125,21.62,0.103,20.69,0.103,20.69,0.085,19.9,0.329,14.54,"NAN","NAN"
"2017-08-22 14:04:10",1643,35.48,14.77,38.71,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.125,21.62,0.103,20.69,0.103,20.68,0.086,19.9,0.329,14.55,"NAN","NAN"
"2017-08-22 14:04:15",1644,35.43,14.77,38.71,14.75,37.98,14.57,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.125,21.62,0.103,20.7,0.103,20.69,0.086,19.91,0.329,14.53,"NAN","NAN"
"2017-08-22 14:04:20",1645,35.54,14.8,38.71,14.75,37.92,14.59,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.125,21.62,0.103,20.7,0.103,20.71,0.086,19.92,0.329,14.52,"NAN","NAN"
"2017-08-22 14:04:25",1646,35.48,14.77,38.71,14.77,37.92,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.126,21.69,0.125,21.62,0.103,20.68,0.103,20.7,0.086,19.93,0.329,14.55,"NAN","NAN"
"2017-08-22 14:04:30",1647,35.54,14.8,38.76,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.7,0.125,21.62,0.103,20.71,0.103,20.7,0.086,19.94,0.329,14.52,"NAN","NAN"
"2017-08-22 14:04:35",1648,35.59,14.77,38.65,14.77,37.92,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.62,0.104,20.72,0.103,20.7,0.087,19.95,0.329,14.54,"NAN","NAN"
"2017-08-22 14:04:40",1649,35.48,14.77,38.71,14.75,37.92,14.59,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.62,0.103,20.7,0.103,20.7,0.087,19.95,0.329,14.54,"NAN","NAN"
"2017-08-22 14:04:45",1650,35.54,14.77,38.71,14.7,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.7,0.125,21.63,0.103,20.71,0.103,20.69,0.087,19.96,0.329,14.52,"NAN","NAN"
"2017-08-22 14:04:50",1651,35.48,14.8,38.71,14.75,37.92,14.57,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.72,0.103,20.71,0.087,19.97,0.329,14.53,"NAN","NAN"
"2017-08-22 14:04:55",1652,35.48,14.77,38.71,14.72,37.92,14.59,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.7,0.125,21.63,0.104,20.72,0.103,20.71,0.087,19.97,0.329,14.54,"NAN","NAN"
"2017-08-22 14:05:00",1653,35.31,14.8,38.71,14.75,37.98,14.62,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.7,0.125,21.63,0.104,20.72,0.104,20.72,0.087,19.98,0.329,14.52,"NAN","NAN"
"2017-08-22 14:05:05",1654,35.48,14.75,38.65,14.72,37.92,14.57,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.74,0.104,20.72,0.087,19.99,0.329,14.51,"NAN","NAN"
"2017-08-22 14:05:10",1655,35.43,14.77,38.71,14.72,37.92,14.59,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.75,0.104,20.72,0.088,19.99,0.329,14.52,"NAN","NAN"
"2017-08-22 14:05:15",1656,35.48,14.77,38.71,14.7,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.74,0.104,20.75,0.088,20.01,0.329,14.52,"NAN","NAN"
"2017-08-22 14:05:20",1657,35.43,14.77,38.71,14.75,37.98,14.57,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.72,0.104,20.72,0.088,20.01,0.329,14.53,"NAN","NAN"
"2017-08-22 14:05:25",1658,35.48,14.77,38.71,14.75,37.92,14.59,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.73,0.103,20.71,0.088,20.02,0.329,14.52,"NAN","NAN"
"2017-08-22 14:05:30",1659,35.54,14.77,38.71,14.75,37.92,14.59,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.74,0.104,20.73,0.088,20.02,0.329,14.54,"NAN","NAN"
"2017-08-22 14:05:35",1660,35.54,14.8,38.71,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.75,0.104,20.74,0.088,20.02,0.329,14.52,"NAN","NAN"
"2017-08-22 14:05:40",1661,35.54,14.8,38.71,14.75,37.98,14.62,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.72,0.104,20.72,0.088,20.03,0.329,14.51,"NAN","NAN"
"2017-08-22 14:05:45",1662,35.48,14.77,38.71,14.77,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.105,20.76,0.104,20.74,0.088,20.03,0.329,14.53,"NAN","NAN"
"2017-08-22 14:05:50",1663,35.48,14.77,38.71,14.75,37.8,14.57,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.104,20.75,0.104,20.74,0.089,20.04,0.329,14.52,"NAN","NAN"
"2017-08-22 14:05:55",1664,35.54,14.77,38.71,14.75,37.98,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.64,0.103,20.68,0.105,20.76,0.089,20.05,0.329,14.51,"NAN","NAN"
"2017-08-22 14:06:00",1665,35.48,14.77,38.71,14.72,37.92,14.57,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.72,0.125,21.64,0.104,20.75,0.104,20.75,0.089,20.05,0.329,14.54,"NAN","NAN"
"2017-08-22 14:06:05",1666,35.48,14.75,38.65,14.72,37.92,14.57,37.18,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.103,20.68,0.104,20.75,0.089,20.05,0.329,14.52,"NAN","NAN"
"2017-08-22 14:06:10",1667,35.43,14.77,38.71,14.75,37.92,14.54,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.72,0.125,21.63,0.105,20.76,0.104,20.75,0.089,20.05,0.329,14.53,"NAN","NAN"
"2017-08-22 14:06:15",1668,35.43,14.8,38.76,14.75,37.92,14.57,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.64,0.104,20.73,0.103,20.69,0.089,20.06,0.329,14.52,"NAN","NAN"
"2017-08-22 14:06:20",1669,35.43,14.8,38.71,14.77,37.92,14.57,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.37,0.119,21.38,0.127,21.72,0.125,21.64,0.105,20.77,0.104,20.72,0.089,20.07,0.329,14.51,"NAN","NAN"
"2017-08-22 14:06:25",1670,35.48,14.75,38.71,14.75,37.92,14.57,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.64,0.105,20.76,0.104,20.75,0.089,20.07,0.329,14.53,"NAN","NAN"
"2017-08-22 14:06:30",1671,35.48,14.77,38.76,14.75,37.8,14.59,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.71,0.125,21.63,0.105,20.77,0.103,20.71,0.089,20.08,0.329,14.52,"NAN","NAN"
"2017-08-22 14:06:35",1672,35.43,14.77,38.71,14.75,37.92,14.59,37.18,14.75,0.133,21.98,0.133,21.97,0.119,21.37,0.119,21.38,0.127,21.71,0.125,21.64,0.105,20.78,0.104,20.74,0.09,20.09,0.329,14.52,"NAN","NAN"
"2017-08-22 14:06:40",1673,35.48,14.77,38.71,14.75,37.92,14.57,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.37,0.127,21.71,0.125,21.65,0.105,20.78,0.104,20.75,0.09,20.09,0.329,14.51,"NAN","NAN"
"2017-08-22 14:06:45",1674,35.48,14.75,38.71,14.77,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.37,0.119,21.38,0.127,21.72,0.125,21.65,0.105,20.77,0.105,20.78,0.09,20.09,0.329,14.52,"NAN","NAN"
"2017-08-22 14:06:50",1675,35.48,14.77,38.71,14.75,37.8,14.59,37.18,14.77,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.37,0.127,21.72,0.125,21.64,0.105,20.79,0.104,20.74,0.09,20.09,0.329,14.52,"NAN","NAN"
"2017-08-22 14:06:55",1676,35.54,14.77,38.65,14.72,37.8,14.57,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.37,0.119,21.38,0.127,21.72,0.125,21.65,0.105,20.79,0.104,20.72,0.09,20.11,0.329,14.53,"NAN","NAN"
"2017-08-22 14:07:00",1677,35.48,14.77,38.71,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.37,0.127,21.72,0.125,21.65,0.102,20.66,0.105,20.77,0.09,20.11,0.329,14.51,"NAN","NAN"
"2017-08-22 14:07:05",1678,35.54,14.75,38.71,14.75,37.92,14.59,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.72,0.125,21.65,0.102,20.66,0.105,20.77,0.09,20.11,0.329,14.52,"NAN","NAN"
"2017-08-22 14:07:10",1679,35.43,14.8,38.71,14.75,37.98,14.57,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.37,0.127,21.72,0.125,21.64,0.105,20.79,0.105,20.77,0.09,20.11,0.329,14.52,"NAN","NAN"
"2017-08-22 14:07:15",1680,35.54,14.77,38.71,14.75,37.92,14.59,37.18,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.37,0.127,21.73,0.125,21.65,0.105,20.79,0.104,20.75,0.09,20.12,0.328,14.51,"NAN","NAN"
"2017-08-22 14:07:20",1681,35.48,14.77,38.71,14.75,37.92,14.59,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.37,0.127,21.72,0.125,21.65,0.105,20.8,0.105,20.77,0.09,20.13,0.329,14.51,"NAN","NAN"
"2017-08-22 14:07:25",1682,35.31,14.77,38.71,14.75,37.92,14.54,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.37,0.119,21.37,0.127,21.73,0.125,21.65,0.102,20.66,0.102,20.66,0.09,20.13,0.329,14.53,"NAN","NAN"
"2017-08-22 14:07:30",1683,35.31,14.77,38.71,14.77,37.8,14.59,37.18,14.75,0.133,21.98,0.133,21.97,0.119,21.37,0.119,21.38,0.127,21.73,0.125,21.65,0.105,20.8,0.105,20.8,0.09,20.13,0.329,14.52,"NAN","NAN"
"2017-08-22 14:07:35",1684,35.54,14.8,38.71,14.75,37.92,14.59,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.37,0.119,21.38,0.127,21.73,0.125,21.65,0.106,20.81,0.105,20.8,0.09,20.13,0.329,14.53,"NAN","NAN"
"2017-08-22 14:07:40",1685,35.31,14.75,38.71,14.75,37.92,14.59,37.18,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.37,0.127,21.73,0.125,21.65,0.105,20.79,0.105,20.77,0.091,20.13,0.329,14.52,"NAN","NAN"
"2017-08-22 14:07:45",1686,35.43,14.77,38.71,14.75,37.92,14.54,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.37,0.119,21.37,0.127,21.73,0.126,21.65,0.106,20.81,0.105,20.77,0.091,20.14,0.329,14.51,"NAN","NAN"
"2017-08-22 14:07:50",1687,35.54,14.77,38.71,14.75,37.92,14.59,37.3,14.77,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.37,0.127,21.73,0.126,21.65,0.106,20.81,0.105,20.79,0.091,20.15,0.329,14.5,"NAN","NAN"
"2017-08-22 14:07:55",1688,35.48,14.77,38.65,14.75,37.98,14.59,37.3,14.75,0.133,21.98,0.133,21.97,0.119,21.38,0.119,21.38,0.127,21.74,0.125,21.65,0.103,20.68,0.103,20.69,0.091,20.15,0.328,14.51,"NAN","NAN"
"2017-08-22 14:08:00",1689,35.54,14.77,38.65,14.75,37.92,14.59,37.18,14.75,0.134,21.99,0.134,21.99,0.119,21.38,0.119,21.37,0.127,21.73,0.125,21.65,0.105,20.8,0.103,20.68,0.091,20.15,0.329,14.52,"NAN","NAN"
"2017-08-22 14:08:05",1690,35.48,14.75,38.71,14.75,37.92,14.59,37.3,14.75,0.134,21.99,0.133,21.97,0.119,21.37,0.119,21.37,0.127,21.73,0.126,21.65,0.106,20.81,0.105,20.77,0.091,20.16,0.329,14.52,"NAN","NAN"
"2017-08-22 14:08:10",1691,35.48,14.77,38.71,14.75,37.98,14.59,37.3,14.77,0.134,21.99,0.133,21.97,0.119,21.38,0.119,21.37,0.127,21.74,0.125,21.65,0.106,20.81,0.103,20.68,0.091,20.16,0.329,14.51,"NAN","NAN"
"2017-08-22 14:08:15",1692,35.48,14.77,38.65,14.75,37.8,14.59,37.18,14.75,0.134,21.99,0.133,21.97,0.119,21.37,0.119,21.38,0.127,21.74,0.125,21.65,0.105,20.8,0.106,20.81,0.091,20.16,0.328,14.52,"NAN","NAN"
